AVG_time,AVG,AVGSDI_time,AVGSDI,STD_time,STD,STDSDI_time,STDSDI,CNT_time,CNT,CNTSDI_time,CNTSDI,OUT_time,OUT,OUTSDI_time,OUTSDI
12/07/2021 09:31:30,2.078,12/07/2021 09:43:30,2.064,12/07/2021 09:43:30,0.005,12/07/2021 09:43:30,0.003,12/07/2021 09:43:30,37,12/07/2021 09:43:30,37,12/07/2021 09:43:30,0,12/07/2021 09:43:30,0
12/07/2021 09:37:30,2.071,12/07/2021 09:49:30,2.059,12/07/2021 09:49:30,0.003,12/07/2021 09:49:30,0.002,12/07/2021 09:49:30,37,12/07/2021 09:49:30,37,12/07/2021 09:49:30,0,12/07/2021 09:49:30,0
12/07/2021 09:43:30,2.064,12/07/2021 09:55:30,2.050,12/07/2021 09:55:30,0.002,12/07/2021 09:55:30,0.001,12/07/2021 09:55:30,37,12/07/2021 09:55:30,37,12/07/2021 09:55:30,0,12/07/2021 09:55:30,0
12/07/2021 09:49:30,2.058,12/07/2021 10:01:30,2.046,12/07/2021 10:01:30,0.005,12/07/2021 10:01:30,0.004,12/07/2021 10:01:30,37,12/07/2021 10:01:30,37,12/07/2021 10:01:30,0,12/07/2021 10:01:30,0
12/07/2021 09:55:30,2.049,12/07/2021 10:07:30,2.038,12/07/2021 10:07:30,0.006,12/07/2021 10:07:30,0.004,12/07/2021 10:07:30,37,12/07/2021 10:07:30,37,12/07/2021 10:07:30,0,12/07/2021 10:07:30,0
12/07/2021 10:01:30,2.045,12/07/2021 10:13:30,2.036,12/07/2021 10:13:30,0.003,12/07/2021 10:13:30,0.002,12/07/2021 10:13:30,37,12/07/2021 10:13:30,37,12/07/2021 10:13:30,0,12/07/2021 10:13:30,0
12/07/2021 10:07:30,2.036,12/07/2021 10:19:30,2.032,12/07/2021 10:19:30,0.002,12/07/2021 10:19:30,0.001,12/07/2021 10:19:30,37,12/07/2021 10:19:30,37,12/07/2021 10:19:30,0,12/07/2021 10:19:30,0
12/07/2021 10:13:30,2.036,12/07/2021 10:25:30,2.028,12/07/2021 10:25:30,0.004,12/07/2021 10:25:30,0.003,12/07/2021 10:25:30,37,12/07/2021 10:25:30,37,12/07/2021 10:25:30,0,12/07/2021 10:25:30,1
12/07/2021 10:19:30,2.031,12/07/2021 10:31:30,2.022,12/07/2021 10:31:30,0.001,12/07/2021 10:31:30,0.001,12/07/2021 10:31:30,37,12/07/2021 10:31:30,37,12/07/2021 10:31:30,0,12/07/2021 10:31:30,0
12/07/2021 10:25:30,2.027,12/07/2021 10:37:30,2.016,12/07/2021 10:37:30,0.002,12/07/2021 10:37:30,0.002,12/07/2021 10:37:30,37,12/07/2021 10:37:30,37,12/07/2021 10:37:30,0,12/07/2021 10:37:30,0
12/07/2021 10:31:30,2.021,12/07/2021 10:43:30,2.015,12/07/2021 10:43:30,0.002,12/07/2021 10:43:30,0.001,12/07/2021 10:43:30,37,12/07/2021 10:43:30,37,12/07/2021 10:43:30,0,12/07/2021 10:43:30,0
12/07/2021 10:37:30,2.015,12/07/2021 10:49:30,2.016,12/07/2021 10:49:30,0.001,12/07/2021 10:49:30,0.001,12/07/2021 10:49:30,37,12/07/2021 10:49:30,37,12/07/2021 10:49:30,1,12/07/2021 10:49:30,0
12/07/2021 10:43:30,2.014,12/07/2021 10:55:30,2.010,12/07/2021 10:55:30,0.001,12/07/2021 10:55:30,0.001,12/07/2021 10:55:30,37,12/07/2021 10:55:30,37,12/07/2021 10:55:30,0,12/07/2021 10:55:30,0
12/07/2021 10:49:30,2.015,12/07/2021 11:01:30,2.008,12/07/2021 11:01:30,0.002,12/07/2021 11:01:30,0.001,12/07/2021 11:01:30,37,12/07/2021 11:01:30,37,12/07/2021 11:01:30,0,12/07/2021 11:01:30,1
12/07/2021 10:55:30,2.009,12/07/2021 11:07:30,2.006,12/07/2021 11:07:30,0.001,12/07/2021 11:07:30,0.001,12/07/2021 11:07:30,37,12/07/2021 11:07:30,37,12/07/2021 11:07:30,0,12/07/2021 11:07:30,0
12/07/2021 11:01:30,2.007,12/07/2021 11:13:30,2.004,12/07/2021 11:13:30,0.002,12/07/2021 11:13:30,0.002,12/07/2021 11:13:30,37,12/07/2021 11:13:30,37,12/07/2021 11:13:30,0,12/07/2021 11:13:30,0
12/07/2021 11:07:30,2.005,12/07/2021 11:19:30,2.001,12/07/2021 11:19:30,0.008,12/07/2021 11:19:30,0.005,12/07/2021 11:19:30,37,12/07/2021 11:19:30,37,12/07/2021 11:19:30,1,12/07/2021 11:19:30,0
12/07/2021 11:13:30,2.003,12/07/2021 11:25:30,1.999,12/07/2021 11:25:30,0.009,12/07/2021 11:25:30,0.004,12/07/2021 11:25:30,37,12/07/2021 11:25:30,37,12/07/2021 11:25:30,0,12/07/2021 11:25:30,2
12/07/2021 11:19:30,2.001,12/07/2021 11:31:30,1.999,12/07/2021 11:31:30,0.004,12/07/2021 11:31:30,0.004,12/07/2021 11:31:30,37,12/07/2021 11:31:30,37,12/07/2021 11:31:30,0,12/07/2021 11:31:30,0
12/07/2021 11:25:30,1.998,12/07/2021 11:37:30,1.998,12/07/2021 11:37:30,0.001,12/07/2021 11:37:30,0.001,12/07/2021 11:37:30,37,12/07/2021 11:37:30,37,12/07/2021 11:37:30,0,12/07/2021 11:37:30,0
12/07/2021 11:31:30,1.999,12/07/2021 11:43:30,2.002,12/07/2021 11:43:30,0.003,12/07/2021 11:43:30,0.002,12/07/2021 11:43:30,37,12/07/2021 11:43:30,37,12/07/2021 11:43:30,0,12/07/2021 11:43:30,1
12/07/2021 11:37:30,1.998,12/07/2021 11:49:30,2.005,12/07/2021 11:49:30,0.008,12/07/2021 11:49:30,0.005,12/07/2021 11:49:30,37,12/07/2021 11:49:30,37,12/07/2021 11:49:30,1,12/07/2021 11:49:30,1
12/07/2021 11:43:30,2.001,12/07/2021 11:55:30,2.005,12/07/2021 11:55:30,0.003,12/07/2021 11:55:30,0.003,12/07/2021 11:55:30,37,12/07/2021 11:55:30,37,12/07/2021 11:55:30,1,12/07/2021 11:55:30,0
12/07/2021 11:49:30,2.004,12/07/2021 12:01:30,2.010,12/07/2021 12:01:30,0.003,12/07/2021 12:01:30,0.002,12/07/2021 12:01:30,37,12/07/2021 12:01:30,37,12/07/2021 12:01:30,1,12/07/2021 12:01:30,1
12/07/2021 11:55:30,2.005,12/07/2021 12:07:30,2.012,12/07/2021 12:07:30,0.006,12/07/2021 12:07:30,0.004,12/07/2021 12:07:30,37,12/07/2021 12:07:30,37,12/07/2021 12:07:30,1,12/07/2021 12:07:30,1
12/07/2021 12:01:30,2.009,12/07/2021 12:13:30,2.021,12/07/2021 12:13:30,0.003,12/07/2021 12:13:30,0.002,12/07/2021 12:13:30,37,12/07/2021 12:13:30,37,12/07/2021 12:13:30,0,12/07/2021 12:13:30,1
12/07/2021 12:07:30,2.012,12/07/2021 12:19:30,2.022,12/07/2021 12:19:30,0.002,12/07/2021 12:19:30,0.000,12/07/2021 12:19:30,37,12/07/2021 12:19:30,37,12/07/2021 12:19:30,0,12/07/2021 12:19:30,0
12/07/2021 12:13:30,2.018,12/07/2021 12:25:30,2.022,12/07/2021 12:25:30,0.004,12/07/2021 12:25:30,0.001,12/07/2021 12:25:30,37,12/07/2021 12:25:30,37,12/07/2021 12:25:30,1,12/07/2021 12:25:30,1
12/07/2021 12:19:30,2.019,12/07/2021 12:31:30,2.041,12/07/2021 12:31:30,0.002,12/07/2021 12:31:30,0.002,12/07/2021 12:31:30,37,12/07/2021 12:31:30,37,12/07/2021 12:31:30,1,12/07/2021 12:31:30,0
12/07/2021 12:25:30,2.031,12/07/2021 12:37:30,2.050,12/07/2021 12:37:30,0.006,12/07/2021 12:37:30,0.004,12/07/2021 12:37:30,37,12/07/2021 12:37:30,37,12/07/2021 12:37:30,0,12/07/2021 12:37:30,1
12/07/2021 12:31:30,2.040,12/07/2021 12:43:30,2.060,12/07/2021 12:43:30,0.004,12/07/2021 12:43:30,0.003,12/07/2021 12:43:30,37,12/07/2021 12:43:30,37,12/07/2021 12:43:30,0,12/07/2021 12:43:30,0
12/07/2021 12:37:30,2.049,12/07/2021 12:49:30,2.071,12/07/2021 12:49:30,0.002,12/07/2021 12:49:30,0.002,12/07/2021 12:49:30,37,12/07/2021 12:49:30,37,12/07/2021 12:49:30,0,12/07/2021 12:49:30,0
12/07/2021 12:43:30,2.059,12/07/2021 12:55:30,2.084,12/07/2021 12:55:30,0.001,12/07/2021 12:55:30,0.001,12/07/2021 12:55:30,37,12/07/2021 12:55:30,37,12/07/2021 12:55:30,0,12/07/2021 12:55:30,0
12/07/2021 12:49:30,2.070,12/07/2021 13:01:30,2.094,12/07/2021 13:01:30,0.002,12/07/2021 13:01:30,0.002,12/07/2021 13:01:30,37,12/07/2021 13:01:30,37,12/07/2021 13:01:30,0,12/07/2021 13:01:30,0
12/07/2021 12:55:30,2.083,12/07/2021 13:07:30,2.108,12/07/2021 13:07:30,0.004,12/07/2021 13:07:30,0.003,12/07/2021 13:07:30,37,12/07/2021 13:07:30,37,12/07/2021 13:07:30,0,12/07/2021 13:07:30,1
12/07/2021 13:01:30,2.094,12/07/2021 13:13:30,2.118,12/07/2021 13:13:30,0.005,12/07/2021 13:13:30,0.004,12/07/2021 13:13:30,37,12/07/2021 13:13:30,37,12/07/2021 13:13:30,0,12/07/2021 13:13:30,0
12/07/2021 13:07:30,2.106,12/07/2021 13:19:30,2.129,12/07/2021 13:19:30,0.003,12/07/2021 13:19:30,0.002,12/07/2021 13:19:30,37,12/07/2021 13:19:30,37,12/07/2021 13:19:30,0,12/07/2021 13:19:30,0
12/07/2021 13:13:30,2.118,12/07/2021 13:25:30,2.142,12/07/2021 13:25:30,0.002,12/07/2021 13:25:30,0.001,12/07/2021 13:25:30,37,12/07/2021 13:25:30,37,12/07/2021 13:25:30,0,12/07/2021 13:25:30,0
12/07/2021 13:19:30,2.128,12/07/2021 13:31:30,2.152,12/07/2021 13:31:30,0.002,12/07/2021 13:31:30,0.002,12/07/2021 13:31:30,37,12/07/2021 13:31:30,37,12/07/2021 13:31:30,0,12/07/2021 13:31:30,0
12/07/2021 13:25:30,2.141,12/07/2021 13:37:30,2.160,12/07/2021 13:37:30,0.002,12/07/2021 13:37:30,0.002,12/07/2021 13:37:30,37,12/07/2021 13:37:30,37,12/07/2021 13:37:30,0,12/07/2021 13:37:30,0
12/07/2021 13:31:30,2.151,12/07/2021 13:43:30,2.173,12/07/2021 13:43:30,0.006,12/07/2021 13:43:30,0.002,12/07/2021 13:43:30,37,12/07/2021 13:43:30,37,12/07/2021 13:43:30,1,12/07/2021 13:43:30,1
12/07/2021 13:37:30,2.159,12/07/2021 13:49:30,2.185,12/07/2021 13:49:30,0.004,12/07/2021 13:49:30,0.003,12/07/2021 13:49:30,37,12/07/2021 13:49:30,37,12/07/2021 13:49:30,0,12/07/2021 13:49:30,0
12/07/2021 13:43:30,2.173,12/07/2021 13:55:30,2.194,12/07/2021 13:55:30,0.002,12/07/2021 13:55:30,0.002,12/07/2021 13:55:30,37,12/07/2021 13:55:30,37,12/07/2021 13:55:30,1,12/07/2021 13:55:30,0
12/07/2021 13:49:30,2.184,12/07/2021 14:01:30,2.203,12/07/2021 14:01:30,0.002,12/07/2021 14:01:30,0.001,12/07/2021 14:01:30,37,12/07/2021 14:01:30,37,12/07/2021 14:01:30,0,12/07/2021 14:01:30,0
12/07/2021 13:55:30,2.193,12/07/2021 14:07:30,2.213,12/07/2021 14:07:30,0.004,12/07/2021 14:07:30,0.002,12/07/2021 14:07:30,37,12/07/2021 14:07:30,37,12/07/2021 14:07:30,0,12/07/2021 14:07:30,0
12/07/2021 14:01:30,2.202,12/07/2021 14:13:30,2.222,12/07/2021 14:13:30,0.007,12/07/2021 14:13:30,0.003,12/07/2021 14:13:30,37,12/07/2021 14:13:30,37,12/07/2021 14:13:30,0,12/07/2021 14:13:30,0
12/07/2021 14:07:30,2.212,12/07/2021 14:19:30,2.232,12/07/2021 14:19:30,0.004,12/07/2021 14:19:30,0.002,12/07/2021 14:19:30,37,12/07/2021 14:19:30,37,12/07/2021 14:19:30,0,12/07/2021 14:19:30,0
12/07/2021 14:13:30,2.221,12/07/2021 14:25:30,2.242,12/07/2021 14:25:30,0.002,12/07/2021 14:25:30,0.002,12/07/2021 14:25:30,37,12/07/2021 14:25:30,37,12/07/2021 14:25:30,0,12/07/2021 14:25:30,0
12/07/2021 14:19:30,2.231,12/07/2021 14:31:30,2.253,12/07/2021 14:31:30,0.003,12/07/2021 14:31:30,0.002,12/07/2021 14:31:30,37,12/07/2021 14:31:30,37,12/07/2021 14:31:30,0,12/07/2021 14:31:30,1
12/07/2021 14:25:30,2.241,12/07/2021 14:37:30,2.265,12/07/2021 14:37:30,0.002,12/07/2021 14:37:30,0.002,12/07/2021 14:37:30,37,12/07/2021 14:37:30,37,12/07/2021 14:37:30,0,12/07/2021 14:37:30,0
12/07/2021 14:31:30,2.250,12/07/2021 14:43:30,2.274,12/07/2021 14:43:30,0.003,12/07/2021 14:43:30,0.002,12/07/2021 14:43:30,37,12/07/2021 14:43:30,37,12/07/2021 14:43:30,0,12/07/2021 14:43:30,0
12/07/2021 14:37:30,2.264,12/07/2021 14:49:30,2.285,12/07/2021 14:49:30,0.004,12/07/2021 14:49:30,0.002,12/07/2021 14:49:30,37,12/07/2021 14:49:30,37,12/07/2021 14:49:30,0,12/07/2021 14:49:30,0
12/07/2021 14:43:30,2.273,12/07/2021 14:55:30,2.291,12/07/2021 14:55:30,0.002,12/07/2021 14:55:30,0.003,12/07/2021 14:55:30,37,12/07/2021 14:55:30,37,12/07/2021 14:55:30,1,12/07/2021 14:55:30,0
12/07/2021 14:49:30,2.285,12/07/2021 15:01:30,2.300,12/07/2021 15:01:30,0.004,12/07/2021 15:01:30,0.003,12/07/2021 15:01:30,37,12/07/2021 15:01:30,37,12/07/2021 15:01:30,0,12/07/2021 15:01:30,0
12/07/2021 14:55:30,2.290,12/07/2021 15:07:30,2.307,12/07/2021 15:07:30,0.017,12/07/2021 15:07:30,0.012,12/07/2021 15:07:30,37,12/07/2021 15:07:30,37,12/07/2021 15:07:30,1,12/07/2021 15:07:30,0
12/07/2021 15:01:30,2.299,12/07/2021 15:13:30,2.321,12/07/2021 15:13:30,0.005,12/07/2021 15:13:30,0.004,12/07/2021 15:13:30,37,12/07/2021 15:13:30,37,12/07/2021 15:13:30,0,12/07/2021 15:13:30,0
12/07/2021 15:07:30,2.305,12/07/2021 15:19:30,2.330,12/07/2021 15:19:30,0.004,12/07/2021 15:19:30,0.002,12/07/2021 15:19:30,37,12/07/2021 15:19:30,37,12/07/2021 15:19:30,0,12/07/2021 15:19:30,0
12/07/2021 15:13:30,2.320,12/07/2021 15:25:30,2.343,12/07/2021 15:25:30,0.003,12/07/2021 15:25:30,0.003,12/07/2021 15:25:30,37,12/07/2021 15:25:30,37,12/07/2021 15:25:30,0,12/07/2021 15:25:30,0
12/07/2021 15:19:30,2.329,12/07/2021 15:31:30,2.350,12/07/2021 15:31:30,0.004,12/07/2021 15:31:30,0.004,12/07/2021 15:31:30,37,12/07/2021 15:31:30,37,12/07/2021 15:31:30,0,12/07/2021 15:31:30,0
12/07/2021 15:25:30,2.342,12/07/2021 15:37:30,2.361,12/07/2021 15:37:30,0.003,12/07/2021 15:37:30,0.003,12/07/2021 15:37:30,37,12/07/2021 15:37:30,37,12/07/2021 15:37:30,0,12/07/2021 15:37:30,0
12/07/2021 15:31:30,2.349,12/07/2021 15:43:30,2.371,12/07/2021 15:43:30,0.004,12/07/2021 15:43:30,0.004,12/07/2021 15:43:30,37,12/07/2021 15:43:30,37,12/07/2021 15:43:30,0,12/07/2021 15:43:30,0
12/07/2021 15:37:30,2.360,12/07/2021 15:49:30,2.378,12/07/2021 15:49:30,0.002,12/07/2021 15:49:30,0.002,12/07/2021 15:49:30,37,12/07/2021 15:49:30,37,12/07/2021 15:49:30,0,12/07/2021 15:49:30,0
12/07/2021 15:43:30,2.369,12/07/2021 15:55:30,2.386,12/07/2021 15:55:30,0.006,12/07/2021 15:55:30,0.004,12/07/2021 15:55:30,37,12/07/2021 15:55:30,37,12/07/2021 15:55:30,0,12/07/2021 15:55:30,1
12/07/2021 15:49:30,2.377,12/07/2021 16:01:30,2.392,12/07/2021 16:01:30,0.002,12/07/2021 16:01:30,0.002,12/07/2021 16:01:30,37,12/07/2021 16:01:30,37,12/07/2021 16:01:30,0,12/07/2021 16:01:30,0
12/07/2021 15:55:30,2.384,12/07/2021 16:07:30,2.402,12/07/2021 16:07:30,0.004,12/07/2021 16:07:30,0.002,12/07/2021 16:07:30,37,12/07/2021 16:07:30,37,12/07/2021 16:07:30,0,12/07/2021 16:07:30,0
12/07/2021 16:01:30,2.391,12/07/2021 16:13:30,2.410,12/07/2021 16:13:30,0.006,12/07/2021 16:13:30,0.004,12/07/2021 16:13:30,37,12/07/2021 16:13:30,37,12/07/2021 16:13:30,0,12/07/2021 16:13:30,0
12/07/2021 16:07:30,2.401,12/07/2021 16:19:30,2.417,12/07/2021 16:19:30,0.003,12/07/2021 16:19:30,0.002,12/07/2021 16:19:30,37,12/07/2021 16:19:30,37,12/07/2021 16:19:30,0,12/07/2021 16:19:30,0
12/07/2021 16:13:30,2.408,12/07/2021 16:25:30,2.422,12/07/2021 16:25:30,0.002,12/07/2021 16:25:30,0.001,12/07/2021 16:25:30,37,12/07/2021 16:25:30,37,12/07/2021 16:25:30,0,12/07/2021 16:25:30,0
12/07/2021 16:19:30,2.415,12/07/2021 16:31:30,2.425,12/07/2021 16:31:30,0.003,12/07/2021 16:31:30,0.000,12/07/2021 16:31:30,37,12/07/2021 16:31:30,37,12/07/2021 16:31:30,0,12/07/2021 16:31:30,0
12/07/2021 16:25:30,2.421,12/07/2021 16:37:30,2.425,12/07/2021 16:37:30,0.002,12/07/2021 16:37:30,0.000,12/07/2021 16:37:30,37,12/07/2021 16:37:30,37,12/07/2021 16:37:30,0,12/07/2021 16:37:30,0
12/07/2021 16:31:30,2.428,12/07/2021 16:43:30,2.436,12/07/2021 16:43:30,0.002,12/07/2021 16:43:30,0.002,12/07/2021 16:43:30,37,12/07/2021 16:43:30,37,12/07/2021 16:43:30,0,12/07/2021 16:43:30,0
12/07/2021 16:37:30,2.433,12/07/2021 16:49:30,2.440,12/07/2021 16:49:30,0.002,12/07/2021 16:49:30,0.002,12/07/2021 16:49:30,37,12/07/2021 16:49:30,37,12/07/2021 16:49:30,0,12/07/2021 16:49:30,0
12/07/2021 16:43:30,2.435,12/07/2021 16:55:30,2.444,12/07/2021 16:55:30,0.001,12/07/2021 16:55:30,0.001,12/07/2021 16:55:30,37,12/07/2021 16:55:30,37,12/07/2021 16:55:30,0,12/07/2021 16:55:30,0
12/07/2021 16:49:30,2.439,12/07/2021 17:01:30,2.449,12/07/2021 17:01:30,0.001,12/07/2021 17:01:30,0.001,12/07/2021 17:01:30,37,12/07/2021 17:01:30,37,12/07/2021 17:01:30,0,12/07/2021 17:01:30,0
12/07/2021 16:55:30,2.443,12/07/2021 17:07:30,2.455,12/07/2021 17:07:30,0.001,12/07/2021 17:07:30,0.001,12/07/2021 17:07:30,37,12/07/2021 17:07:30,37,12/07/2021 17:07:30,0,12/07/2021 17:07:30,0
12/07/2021 17:01:30,2.447,12/07/2021 17:13:30,2.460,12/07/2021 17:13:30,0.001,12/07/2021 17:13:30,0.001,12/07/2021 17:13:30,37,12/07/2021 17:13:30,37,12/07/2021 17:13:30,0,12/07/2021 17:13:30,0
12/07/2021 17:07:30,2.454,12/07/2021 17:19:30,2.461,12/07/2021 17:19:30,0.001,12/07/2021 17:19:30,0.001,12/07/2021 17:19:30,37,12/07/2021 17:19:30,37,12/07/2021 17:19:30,0,12/07/2021 17:19:30,0
12/07/2021 17:13:30,2.459,12/07/2021 17:25:30,2.464,12/07/2021 17:25:30,0.002,12/07/2021 17:25:30,0.002,12/07/2021 17:25:30,37,12/07/2021 17:25:30,37,12/07/2021 17:25:30,0,12/07/2021 17:25:30,0
12/07/2021 17:19:30,2.460,12/07/2021 17:31:30,2.466,12/07/2021 17:31:30,0.003,12/07/2021 17:31:30,0.002,12/07/2021 17:31:30,37,12/07/2021 17:31:30,37,12/07/2021 17:31:30,0,12/07/2021 17:31:30,0
12/07/2021 17:25:30,2.463,12/07/2021 17:37:30,2.467,12/07/2021 17:37:30,0.002,12/07/2021 17:37:30,0.001,12/07/2021 17:37:30,37,12/07/2021 17:37:30,37,12/07/2021 17:37:30,0,12/07/2021 17:37:30,0
12/07/2021 17:31:30,2.464,12/07/2021 17:43:30,2.469,12/07/2021 17:43:30,0.002,12/07/2021 17:43:30,0.002,12/07/2021 17:43:30,37,12/07/2021 17:43:30,37,12/07/2021 17:43:30,0,12/07/2021 17:43:30,0
12/07/2021 17:37:30,2.466,12/07/2021 17:49:30,2.468,12/07/2021 17:49:30,0.001,12/07/2021 17:49:30,0.001,12/07/2021 17:49:30,37,12/07/2021 17:49:30,37,12/07/2021 17:49:30,0,12/07/2021 17:49:30,0
12/07/2021 17:43:30,2.467,12/07/2021 17:55:30,2.467,12/07/2021 17:55:30,0.001,12/07/2021 17:55:30,0.001,12/07/2021 17:55:30,37,12/07/2021 17:55:30,37,12/07/2021 17:55:30,0,12/07/2021 17:55:30,0
12/07/2021 17:49:30,2.467,12/07/2021 18:01:30,2.466,12/07/2021 18:01:30,0.002,12/07/2021 18:01:30,0.002,12/07/2021 18:01:30,37,12/07/2021 18:01:30,37,12/07/2021 18:01:30,0,12/07/2021 18:01:30,0
12/07/2021 17:55:30,2.466,12/07/2021 18:07:30,2.467,12/07/2021 18:07:30,0.001,12/07/2021 18:07:30,0.001,12/07/2021 18:07:30,37,12/07/2021 18:07:30,37,12/07/2021 18:07:30,0,12/07/2021 18:07:30,0
12/07/2021 18:01:30,2.464,12/07/2021 18:13:30,2.465,12/07/2021 18:13:30,0.001,12/07/2021 18:13:30,0.001,12/07/2021 18:13:30,37,12/07/2021 18:13:30,37,12/07/2021 18:13:30,0,12/07/2021 18:13:30,0
12/07/2021 18:07:30,2.465,12/07/2021 18:19:30,2.461,12/07/2021 18:19:30,0.001,12/07/2021 18:19:30,0.001,12/07/2021 18:19:30,37,12/07/2021 18:19:30,37,12/07/2021 18:19:30,0,12/07/2021 18:19:30,0
12/07/2021 18:13:30,2.463,12/07/2021 18:25:30,2.458,12/07/2021 18:25:30,0.001,12/07/2021 18:25:30,0.001,12/07/2021 18:25:30,37,12/07/2021 18:25:30,37,12/07/2021 18:25:30,0,12/07/2021 18:25:30,0
12/07/2021 18:19:30,2.460,12/07/2021 18:31:30,2.455,12/07/2021 18:31:30,0.001,12/07/2021 18:31:30,0.001,12/07/2021 18:31:30,37,12/07/2021 18:31:30,37,12/07/2021 18:31:30,0,12/07/2021 18:31:30,0
12/07/2021 18:25:30,2.457,12/07/2021 18:37:30,2.451,12/07/2021 18:37:30,0.002,12/07/2021 18:37:30,0.001,12/07/2021 18:37:30,37,12/07/2021 18:37:30,37,12/07/2021 18:37:30,0,12/07/2021 18:37:30,0
12/07/2021 18:31:30,2.454,12/07/2021 18:43:30,2.446,12/07/2021 18:43:30,0.003,12/07/2021 18:43:30,0.001,12/07/2021 18:43:30,37,12/07/2021 18:43:30,37,12/07/2021 18:43:30,0,12/07/2021 18:43:30,0
12/07/2021 18:37:30,2.449,12/07/2021 18:49:30,2.442,12/07/2021 18:49:30,0.002,12/07/2021 18:49:30,0.001,12/07/2021 18:49:30,37,12/07/2021 18:49:30,37,12/07/2021 18:49:30,0,12/07/2021 18:49:30,0
12/07/2021 18:43:30,2.445,12/07/2021 18:55:30,2.438,12/07/2021 18:55:30,0.002,12/07/2021 18:55:30,0.002,12/07/2021 18:55:30,37,12/07/2021 18:55:30,37,12/07/2021 18:55:30,0,12/07/2021 18:55:30,0
12/07/2021 18:49:30,2.441,12/07/2021 19:01:30,2.434,12/07/2021 19:01:30,0.002,12/07/2021 19:01:30,0.002,12/07/2021 19:01:30,37,12/07/2021 19:01:30,37,12/07/2021 19:01:30,0,12/07/2021 19:01:30,0
12/07/2021 18:55:30,2.437,12/07/2021 19:07:30,2.430,12/07/2021 19:07:30,0.001,12/07/2021 19:07:30,0.001,12/07/2021 19:07:30,37,12/07/2021 19:07:30,37,12/07/2021 19:07:30,0,12/07/2021 19:07:30,0
12/07/2021 19:01:30,2.433,12/07/2021 19:13:30,2.423,12/07/2021 19:13:30,0.001,12/07/2021 19:13:30,0.001,12/07/2021 19:13:30,37,12/07/2021 19:13:30,37,12/07/2021 19:13:30,0,12/07/2021 19:13:30,0
12/07/2021 19:07:30,2.429,12/07/2021 19:19:30,2.416,12/07/2021 19:19:30,0.001,12/07/2021 19:19:30,0.001,12/07/2021 19:19:30,37,12/07/2021 19:19:30,37,12/07/2021 19:19:30,0,12/07/2021 19:19:30,0
12/07/2021 19:13:30,2.422,12/07/2021 19:25:30,2.409,12/07/2021 19:25:30,0.001,12/07/2021 19:25:30,0.001,12/07/2021 19:25:30,37,12/07/2021 19:25:30,37,12/07/2021 19:25:30,0,12/07/2021 19:25:30,0
12/07/2021 19:19:30,2.415,12/07/2021 19:31:30,2.402,12/07/2021 19:31:30,0.002,12/07/2021 19:31:30,0.002,12/07/2021 19:31:30,37,12/07/2021 19:31:30,37,12/07/2021 19:31:30,0,12/07/2021 19:31:30,0
12/07/2021 19:25:30,2.408,12/07/2021 19:37:30,2.396,12/07/2021 19:37:30,0.001,12/07/2021 19:37:30,0.001,12/07/2021 19:37:30,37,12/07/2021 19:37:30,37,12/07/2021 19:37:30,0,12/07/2021 19:37:30,0
12/07/2021 19:31:30,2.401,12/07/2021 19:43:30,2.388,12/07/2021 19:43:30,0.002,12/07/2021 19:43:30,0.001,12/07/2021 19:43:30,37,12/07/2021 19:43:30,37,12/07/2021 19:43:30,0,12/07/2021 19:43:30,0
12/07/2021 19:37:30,2.395,12/07/2021 19:49:30,2.381,12/07/2021 19:49:30,0.002,12/07/2021 19:49:30,0.002,12/07/2021 19:49:30,37,12/07/2021 19:49:30,37,12/07/2021 19:49:30,0,12/07/2021 19:49:30,0
12/07/2021 19:43:30,2.387,12/07/2021 19:55:30,2.374,12/07/2021 19:55:30,0.002,12/07/2021 19:55:30,0.002,12/07/2021 19:55:30,37,12/07/2021 19:55:30,37,12/07/2021 19:55:30,0,12/07/2021 19:55:30,0
12/07/2021 19:49:30,2.379,12/07/2021 20:01:30,2.365,12/07/2021 20:01:30,0.003,12/07/2021 20:01:30,0.003,12/07/2021 20:01:30,37,12/07/2021 20:01:30,37,12/07/2021 20:01:30,0,12/07/2021 20:01:30,0
12/07/2021 19:55:30,2.373,12/07/2021 20:07:30,2.355,12/07/2021 20:07:30,0.002,12/07/2021 20:07:30,0.002,12/07/2021 20:07:30,37,12/07/2021 20:07:30,37,12/07/2021 20:07:30,0,12/07/2021 20:07:30,0
12/07/2021 20:01:30,2.364,12/07/2021 20:13:30,2.346,12/07/2021 20:13:30,0.001,12/07/2021 20:13:30,0.001,12/07/2021 20:13:30,37,12/07/2021 20:13:30,37,12/07/2021 20:13:30,0,12/07/2021 20:13:30,0
12/07/2021 20:07:30,2.354,12/07/2021 20:19:30,2.340,12/07/2021 20:19:30,0.001,12/07/2021 20:19:30,0.001,12/07/2021 20:19:30,37,12/07/2021 20:19:30,37,12/07/2021 20:19:30,0,12/07/2021 20:19:30,0
12/07/2021 20:13:30,2.345,12/07/2021 20:25:30,2.330,12/07/2021 20:25:30,0.001,12/07/2021 20:25:30,0.001,12/07/2021 20:25:30,37,12/07/2021 20:25:30,37,12/07/2021 20:25:30,0,12/07/2021 20:25:30,0
