Station Name
99999991
12/01/2021,21:43:30,AVG,2.346,,G
12/01/2021,21:43:30,AVGSDI,2.347,m,G
12/01/2021,21:43:30,STD,0.002,,G
12/01/2021,21:43:30,STDSDI,0.002,m,G
12/01/2021,21:43:30,CNT,37,Samples,G
12/01/2021,21:43:30,CNTSDI,37,Samples,G
12/01/2021,21:43:30,OUT,0,Samples,G
12/01/2021,21:43:30,OUTSDI,0,Samples,G
12/01/2021,21:49:30,AVGSDI,2.357,m,G
12/01/2021,21:49:30,AVG,2.355,,G
12/01/2021,21:49:30,STDSDI,0.001,m,G
12/01/2021,21:49:30,STD,0.001,,G
12/01/2021,21:49:30,CNTSDI,37,Samples,G
12/01/2021,21:49:30,CNT,37,Samples,G
12/01/2021,21:49:30,OUTSDI,0,Samples,G
12/01/2021,21:49:30,OUT,0,Samples,G
12/01/2021,21:55:30,AVG,2.362,,G
12/01/2021,21:55:30,AVGSDI,2.364,m,G
12/01/2021,21:55:30,STD,0.002,,G
12/01/2021,21:55:30,STDSDI,0.002,m,G
12/01/2021,21:55:30,CNT,37,Samples,G
12/01/2021,21:55:30,CNTSDI,37,Samples,G
12/01/2021,21:55:30,OUT,0,Samples,G
12/01/2021,21:55:30,OUTSDI,0,Samples,G
12/01/2021,22:01:30,AVG,2.371,,G
12/01/2021,22:01:30,AVGSDI,2.373,m,G
12/01/2021,22:01:30,STD,0.001,,G
12/01/2021,22:01:30,STDSDI,0.001,m,G
12/01/2021,22:01:30,CNT,37,Samples,G
12/01/2021,22:01:30,CNTSDI,37,Samples,G
12/01/2021,22:01:30,OUT,0,Samples,G
12/01/2021,22:01:30,OUTSDI,0,Samples,G
12/01/2021,22:07:30,AVG,2.379,,G
12/01/2021,22:07:30,AVGSDI,2.381,m,G
12/01/2021,22:07:30,STD,0.001,,G
12/01/2021,22:07:30,STDSDI,0.001,m,G
12/01/2021,22:07:30,CNT,37,Samples,G
12/01/2021,22:07:30,CNTSDI,37,Samples,G
12/01/2021,22:07:30,OUT,0,Samples,G
12/01/2021,22:07:30,OUTSDI,0,Samples,G
12/01/2021,22:13:30,AVG,2.387,,G
12/01/2021,22:13:30,AVGSDI,2.389,m,G
12/01/2021,22:13:30,STD,0.001,,G
12/01/2021,22:13:30,STDSDI,0.001,m,G
12/01/2021,22:13:30,CNT,37,Samples,G
12/01/2021,22:13:30,CNTSDI,37,Samples,G
12/01/2021,22:13:30,OUT,0,Samples,G
12/01/2021,22:13:30,OUTSDI,0,Samples,G
12/01/2021,22:19:30,AVG,2.396,,G
12/01/2021,22:19:30,AVGSDI,2.398,m,G
12/01/2021,22:19:30,STD,0.001,,G
12/01/2021,22:19:30,STDSDI,0.001,m,G
12/01/2021,22:19:30,CNT,37,Samples,G
12/01/2021,22:19:30,CNTSDI,37,Samples,G
12/01/2021,22:19:30,OUT,0,Samples,G
12/01/2021,22:19:30,OUTSDI,0,Samples,G
12/01/2021,22:25:30,AVG,2.402,,G
12/01/2021,22:25:30,AVGSDI,2.403,m,G
12/01/2021,22:25:30,STD,0.001,,G
12/01/2021,22:25:30,STDSDI,0.001,m,G
12/01/2021,22:25:30,CNT,37,Samples,G
12/01/2021,22:25:30,CNTSDI,37,Samples,G
12/01/2021,22:25:30,OUT,0,Samples,G
12/01/2021,22:25:30,OUTSDI,0,Samples,G
12/01/2021,22:31:30,AVG,2.411,,G
12/01/2021,22:31:30,AVGSDI,2.412,m,G
12/01/2021,22:31:30,STD,0.001,,G
12/01/2021,22:31:30,STDSDI,0.001,m,G
12/01/2021,22:31:30,CNT,37,Samples,G
12/01/2021,22:31:30,CNTSDI,37,Samples,G
12/01/2021,22:31:30,OUT,0,Samples,G
12/01/2021,22:31:30,OUTSDI,0,Samples,G
12/01/2021,22:37:30,AVG,2.420,,G
12/01/2021,22:37:30,AVGSDI,2.422,m,G
12/01/2021,22:37:30,STD,0.002,,G
12/01/2021,22:37:30,STDSDI,0.002,m,G
12/01/2021,22:37:30,CNT,37,Samples,G
12/01/2021,22:37:30,CNTSDI,37,Samples,G
12/01/2021,22:37:30,OUT,0,Samples,G
12/01/2021,22:37:30,OUTSDI,0,Samples,G
12/01/2021,22:43:30,AVGSDI,2.430,m,G
12/01/2021,22:43:30,AVG,2.429,,G
12/01/2021,22:43:30,STDSDI,0.002,m,G
12/01/2021,22:43:30,STD,0.002,,G
12/01/2021,22:43:30,CNTSDI,37,Samples,G
12/01/2021,22:43:30,CNT,37,Samples,G
12/01/2021,22:43:30,OUTSDI,0,Samples,G
12/01/2021,22:43:30,OUT,0,Samples,G
12/01/2021,22:49:30,AVGSDI,2.440,m,G
12/01/2021,22:49:30,AVG,2.438,,G
12/01/2021,22:49:30,STDSDI,0.002,m,G
12/01/2021,22:49:30,STD,0.002,,G
12/01/2021,22:49:30,CNTSDI,37,Samples,G
12/01/2021,22:49:30,CNT,37,Samples,G
12/01/2021,22:49:30,OUTSDI,0,Samples,G
12/01/2021,22:49:30,OUT,0,Samples,G
12/01/2021,22:55:30,AVGSDI,2.448,m,G
12/01/2021,22:55:30,AVG,2.446,,G
12/01/2021,22:55:30,STDSDI,0.001,m,G
12/01/2021,22:55:30,STD,0.001,,G
12/01/2021,22:55:30,CNTSDI,37,Samples,G
12/01/2021,22:55:30,CNT,37,Samples,G
12/01/2021,22:55:30,OUTSDI,0,Samples,G
12/01/2021,22:55:30,OUT,0,Samples,G
12/01/2021,23:01:30,AVGSDI,2.455,m,G
12/01/2021,23:01:30,AVG,2.454,,G
12/01/2021,23:01:30,STDSDI,0.001,m,G
12/01/2021,23:01:30,STD,0.002,,G
12/01/2021,23:01:30,CNTSDI,37,Samples,G
12/01/2021,23:01:30,CNT,37,Samples,G
12/01/2021,23:01:30,OUTSDI,0,Samples,G
12/01/2021,23:01:30,OUT,0,Samples,G
12/01/2021,23:07:30,AVGSDI,2.461,m,G
12/01/2021,23:07:30,AVG,2.460,,G
12/01/2021,23:07:30,STDSDI,0.001,m,G
12/01/2021,23:07:30,STD,0.001,,G
12/01/2021,23:07:30,CNTSDI,37,Samples,G
12/01/2021,23:07:30,CNT,37,Samples,G
12/01/2021,23:07:30,OUTSDI,0,Samples,G
12/01/2021,23:07:30,OUT,0,Samples,G
12/01/2021,23:13:30,AVGSDI,2.466,m,G
12/01/2021,23:13:30,AVG,2.465,,G
12/01/2021,23:13:30,STDSDI,0.001,m,G
12/01/2021,23:13:30,STD,0.001,,G
12/01/2021,23:13:30,CNTSDI,37,Samples,G
12/01/2021,23:13:30,CNT,37,Samples,G
12/01/2021,23:13:30,OUTSDI,0,Samples,G
12/01/2021,23:13:30,OUT,0,Samples,G
12/01/2021,23:19:30,AVGSDI,2.473,m,G
12/01/2021,23:19:30,AVG,2.471,,G
12/01/2021,23:19:30,STDSDI,0.002,m,G
12/01/2021,23:19:30,STD,0.001,,G
12/01/2021,23:19:30,CNTSDI,37,Samples,G
12/01/2021,23:19:30,CNT,37,Samples,G
12/01/2021,23:19:30,OUTSDI,0,Samples,G
12/01/2021,23:19:30,OUT,0,Samples,G
12/01/2021,23:25:30,AVGSDI,2.480,m,G
12/01/2021,23:25:30,AVG,2.478,,G
12/01/2021,23:25:30,STDSDI,0.001,m,G
12/01/2021,23:25:30,STD,0.001,,G
12/01/2021,23:25:30,CNTSDI,37,Samples,G
12/01/2021,23:25:30,CNT,37,Samples,G
12/01/2021,23:25:30,OUTSDI,0,Samples,G
12/01/2021,23:25:30,OUT,0,Samples,G
12/01/2021,23:31:30,AVGSDI,2.482,m,G
12/01/2021,23:31:30,AVG,2.481,,G
12/01/2021,23:31:30,STDSDI,0.002,m,G
12/01/2021,23:31:30,STD,0.002,,G
12/01/2021,23:31:30,CNTSDI,37,Samples,G
12/01/2021,23:31:30,CNT,37,Samples,G
12/01/2021,23:31:30,OUTSDI,0,Samples,G
12/01/2021,23:31:30,OUT,0,Samples,G
12/01/2021,23:37:30,AVGSDI,2.488,m,G
12/01/2021,23:37:30,AVG,2.487,,G
12/01/2021,23:37:30,STDSDI,0.001,m,G
12/01/2021,23:37:30,STD,0.001,,G
12/01/2021,23:37:30,CNTSDI,37,Samples,G
12/01/2021,23:37:30,CNT,37,Samples,G
12/01/2021,23:37:30,OUTSDI,0,Samples,G
12/01/2021,23:37:30,OUT,0,Samples,G
12/01/2021,23:43:30,AVGSDI,2.493,m,G
12/01/2021,23:43:30,AVG,2.492,,G
12/01/2021,23:43:30,STDSDI,0.001,m,G
12/01/2021,23:43:30,STD,0.001,,G
12/01/2021,23:43:30,CNTSDI,37,Samples,G
12/01/2021,23:43:30,CNT,37,Samples,G
12/01/2021,23:43:30,OUTSDI,0,Samples,G
12/01/2021,23:43:30,OUT,0,Samples,G
12/01/2021,23:49:30,AVGSDI,2.497,m,G
12/01/2021,23:49:30,AVG,2.496,,G
12/01/2021,23:49:30,STDSDI,0.002,m,G
12/01/2021,23:49:30,STD,0.002,,G
12/01/2021,23:49:30,CNTSDI,37,Samples,G
12/01/2021,23:49:30,CNT,37,Samples,G
12/01/2021,23:49:30,OUTSDI,0,Samples,G
12/01/2021,23:49:30,OUT,0,Samples,G
12/01/2021,23:55:30,AVGSDI,2.500,m,G
12/01/2021,23:55:30,AVG,2.498,,G
12/01/2021,23:55:30,STDSDI,0.001,m,G
12/01/2021,23:55:30,STD,0.001,,G
12/01/2021,23:55:30,CNTSDI,37,Samples,G
12/01/2021,23:55:30,CNT,37,Samples,G
12/01/2021,23:55:30,OUTSDI,0,Samples,G
12/01/2021,23:55:30,OUT,0,Samples,G
12/02/2021,00:01:30,AVGSDI,2.502,m,G
12/02/2021,00:01:30,AVG,2.501,,G
12/02/2021,00:01:30,STDSDI,0.001,m,G
12/02/2021,00:01:30,STD,0.001,,G
12/02/2021,00:01:30,CNTSDI,37,Samples,G
12/02/2021,00:01:30,CNT,37,Samples,G
12/02/2021,00:01:30,OUTSDI,0,Samples,G
12/02/2021,00:01:30,OUT,0,Samples,G
12/02/2021,00:07:30,AVGSDI,2.504,m,G
12/02/2021,00:07:30,AVG,2.502,,G
12/02/2021,00:07:30,STDSDI,0.002,m,G
12/02/2021,00:07:30,STD,0.002,,G
12/02/2021,00:07:30,CNTSDI,37,Samples,G
12/02/2021,00:07:30,CNT,37,Samples,G
12/02/2021,00:07:30,OUTSDI,0,Samples,G
12/02/2021,00:07:30,OUT,0,Samples,G
12/02/2021,00:13:30,AVGSDI,2.511,m,G
12/02/2021,00:13:30,AVG,2.509,,G
12/02/2021,00:13:30,STDSDI,0.002,m,G
12/02/2021,00:13:30,STD,0.002,,G
12/02/2021,00:13:30,CNTSDI,37,Samples,G
12/02/2021,00:13:30,CNT,37,Samples,G
12/02/2021,00:13:30,OUTSDI,0,Samples,G
12/02/2021,00:13:30,OUT,0,Samples,G
12/02/2021,00:19:30,AVGSDI,2.517,m,G
12/02/2021,00:19:30,AVG,2.515,,G
12/02/2021,00:19:30,STDSDI,0.002,m,G
12/02/2021,00:19:30,STD,0.002,,G
12/02/2021,00:19:30,CNTSDI,37,Samples,G
12/02/2021,00:19:30,CNT,37,Samples,G
12/02/2021,00:19:30,OUTSDI,0,Samples,G
12/02/2021,00:19:30,OUT,0,Samples,G
12/02/2021,00:25:30,AVGSDI,2.520,m,G
12/02/2021,00:25:30,AVG,2.518,,G
12/02/2021,00:25:30,STDSDI,0.001,m,G
12/02/2021,00:25:30,STD,0.001,,G
12/02/2021,00:25:30,CNTSDI,37,Samples,G
12/02/2021,00:25:30,CNT,37,Samples,G
12/02/2021,00:25:30,OUTSDI,0,Samples,G
12/02/2021,00:25:30,OUT,0,Samples,G
12/02/2021,00:31:30,AVGSDI,2.521,m,G
12/02/2021,00:31:30,AVG,2.519,,G
12/02/2021,00:31:30,STDSDI,0.002,m,G
12/02/2021,00:31:30,STD,0.002,,G
12/02/2021,00:31:30,CNTSDI,37,Samples,G
12/02/2021,00:31:30,CNT,37,Samples,G
12/02/2021,00:31:30,OUTSDI,0,Samples,G
12/02/2021,00:31:30,OUT,0,Samples,G
12/02/2021,00:37:30,AVGSDI,2.520,m,G
12/02/2021,00:37:30,AVG,2.519,,G
12/02/2021,00:37:30,STDSDI,0.001,m,G
12/02/2021,00:37:30,STD,0.001,,G
12/02/2021,00:37:30,CNTSDI,37,Samples,G
12/02/2021,00:37:30,CNT,37,Samples,G
12/02/2021,00:37:30,OUTSDI,0,Samples,G
12/02/2021,00:37:30,OUT,0,Samples,G
12/02/2021,00:43:30,AVGSDI,2.520,m,G
12/02/2021,00:43:30,AVG,2.518,,G
12/02/2021,00:43:30,STDSDI,0.001,m,G
12/02/2021,00:43:30,STD,0.001,,G
12/02/2021,00:43:30,CNTSDI,37,Samples,G
12/02/2021,00:43:30,CNT,37,Samples,G
12/02/2021,00:43:30,OUTSDI,0,Samples,G
12/02/2021,00:43:30,OUT,0,Samples,G
12/02/2021,00:49:30,AVGSDI,2.518,m,G
12/02/2021,00:49:30,AVG,2.517,,G
12/02/2021,00:49:30,STDSDI,0.001,m,G
12/02/2021,00:49:30,STD,0.001,,G
12/02/2021,00:49:30,CNTSDI,37,Samples,G
12/02/2021,00:49:30,CNT,37,Samples,G
12/02/2021,00:49:30,OUTSDI,0,Samples,G
12/02/2021,00:49:30,OUT,0,Samples,G
12/02/2021,00:55:30,AVGSDI,2.517,m,G
12/02/2021,00:55:30,AVG,2.516,,G
12/02/2021,00:55:30,STDSDI,0.001,m,G
12/02/2021,00:55:30,STD,0.001,,G
12/02/2021,00:55:30,CNTSDI,37,Samples,G
12/02/2021,00:55:30,CNT,37,Samples,G
12/02/2021,00:55:30,OUTSDI,0,Samples,G
12/02/2021,00:55:30,OUT,0,Samples,G
12/02/2021,01:01:30,AVGSDI,2.515,m,G
12/02/2021,01:01:30,AVG,2.513,,G
12/02/2021,01:01:30,STDSDI,0.001,m,G
12/02/2021,01:01:30,STD,0.001,,G
12/02/2021,01:01:30,CNTSDI,37,Samples,G
12/02/2021,01:01:30,CNT,37,Samples,G
12/02/2021,01:01:30,OUTSDI,0,Samples,G
12/02/2021,01:01:30,OUT,0,Samples,G
12/02/2021,01:07:30,AVGSDI,2.511,m,G
12/02/2021,01:07:30,AVG,2.510,,G
12/02/2021,01:07:30,STDSDI,0.001,m,G
12/02/2021,01:07:30,STD,0.001,,G
12/02/2021,01:07:30,CNTSDI,37,Samples,G
12/02/2021,01:07:30,CNT,37,Samples,G
12/02/2021,01:07:30,OUTSDI,0,Samples,G
12/02/2021,01:07:30,OUT,0,Samples,G
12/02/2021,01:13:30,AVGSDI,2.510,m,G
12/02/2021,01:13:30,AVG,2.507,,G
12/02/2021,01:13:30,STDSDI,0.001,m,G
12/02/2021,01:13:30,STD,0.001,,G
12/02/2021,01:13:30,CNTSDI,37,Samples,G
12/02/2021,01:13:30,CNT,37,Samples,G
12/02/2021,01:13:30,OUTSDI,0,Samples,G
12/02/2021,01:13:30,OUT,0,Samples,G
12/02/2021,01:19:30,AVGSDI,2.510,m,G
12/02/2021,01:19:30,AVG,2.502,,G
12/02/2021,01:19:30,STDSDI,0.000,m,G
12/02/2021,01:19:30,STD,0.002,,G
12/02/2021,01:19:30,CNTSDI,37,Samples,G
12/02/2021,01:19:30,CNT,37,Samples,G
12/02/2021,01:19:30,OUTSDI,0,Samples,G
12/02/2021,01:19:30,OUT,0,Samples,G
12/02/2021,01:25:30,AVGSDI,2.510,m,G
12/02/2021,01:25:30,AVG,2.500,,G
12/02/2021,01:25:30,STDSDI,0.000,m,G
12/02/2021,01:25:30,STD,0.002,,G
12/02/2021,01:25:30,CNTSDI,37,Samples,G
12/02/2021,01:25:30,CNT,37,Samples,G
12/02/2021,01:25:30,OUTSDI,0,Samples,G
12/02/2021,01:25:30,OUT,0,Samples,G
12/02/2021,01:31:30,AVGSDI,2.497,m,G
12/02/2021,01:31:30,AVG,2.495,,G
12/02/2021,01:31:30,STDSDI,0.003,m,G
12/02/2021,01:31:30,STD,0.003,,G
12/02/2021,01:31:30,CNTSDI,37,Samples,G
12/02/2021,01:31:30,CNT,37,Samples,G
12/02/2021,01:31:30,OUTSDI,0,Samples,G
12/02/2021,01:31:30,OUT,0,Samples,G
12/02/2021,01:37:30,AVGSDI,2.492,m,G
12/02/2021,01:37:30,AVG,2.491,,G
12/02/2021,01:37:30,STDSDI,0.002,m,G
12/02/2021,01:37:30,STD,0.002,,G
12/02/2021,01:37:30,CNTSDI,37,Samples,G
12/02/2021,01:37:30,CNT,37,Samples,G
12/02/2021,01:37:30,OUTSDI,0,Samples,G
12/02/2021,01:37:30,OUT,0,Samples,G
12/02/2021,01:43:30,AVGSDI,2.495,m,G
12/02/2021,01:43:30,AVG,2.493,,G
12/02/2021,01:43:30,STDSDI,0.002,m,G
12/02/2021,01:43:30,STD,0.002,,G
12/02/2021,01:43:30,CNTSDI,37,Samples,G
12/02/2021,01:43:30,CNT,37,Samples,G
12/02/2021,01:43:30,OUTSDI,0,Samples,G
12/02/2021,01:43:30,OUT,0,Samples,G
12/02/2021,01:49:30,AVGSDI,2.493,m,G
12/02/2021,01:49:30,AVG,2.491,,G
12/02/2021,01:49:30,STDSDI,0.001,m,G
12/02/2021,01:49:30,STD,0.001,,G
12/02/2021,01:49:30,CNTSDI,37,Samples,G
12/02/2021,01:49:30,CNT,37,Samples,G
12/02/2021,01:49:30,OUTSDI,0,Samples,G
12/02/2021,01:49:30,OUT,0,Samples,G
12/02/2021,01:55:30,AVGSDI,2.490,m,G
12/02/2021,01:55:30,AVG,2.488,,G
12/02/2021,01:55:30,STDSDI,0.002,m,G
12/02/2021,01:55:30,STD,0.002,,G
12/02/2021,01:55:30,CNTSDI,37,Samples,G
12/02/2021,01:55:30,CNT,37,Samples,G
12/02/2021,01:55:30,OUTSDI,0,Samples,G
12/02/2021,01:55:30,OUT,0,Samples,G
12/02/2021,02:01:30,AVGSDI,2.489,m,G
12/02/2021,02:01:30,AVG,2.488,,G
12/02/2021,02:01:30,STDSDI,0.002,m,G
12/02/2021,02:01:30,STD,0.002,,G
12/02/2021,02:01:30,CNTSDI,37,Samples,G
12/02/2021,02:01:30,CNT,37,Samples,G
12/02/2021,02:01:30,OUTSDI,0,Samples,G
12/02/2021,02:01:30,OUT,0,Samples,G
12/02/2021,02:07:30,AVGSDI,2.482,m,G
12/02/2021,02:07:30,AVG,2.481,,G
12/02/2021,02:07:30,STDSDI,0.003,m,G
12/02/2021,02:07:30,STD,0.002,,G
12/02/2021,02:07:30,CNTSDI,37,Samples,G
12/02/2021,02:07:30,CNT,37,Samples,G
12/02/2021,02:07:30,OUTSDI,0,Samples,G
12/02/2021,02:07:30,OUT,0,Samples,G
12/02/2021,02:13:30,AVGSDI,2.469,m,G
12/02/2021,02:13:30,AVG,2.467,,G
12/02/2021,02:13:30,STDSDI,0.003,m,G
12/02/2021,02:13:30,STD,0.003,,G
12/02/2021,02:13:30,CNTSDI,37,Samples,G
12/02/2021,02:13:30,CNT,37,Samples,G
12/02/2021,02:13:30,OUTSDI,0,Samples,G
12/02/2021,02:13:30,OUT,0,Samples,G
12/02/2021,02:19:30,AVGSDI,2.459,m,G
12/02/2021,02:19:30,AVG,2.458,,G
12/02/2021,02:19:30,STDSDI,0.002,m,G
12/02/2021,02:19:30,STD,0.002,,G
12/02/2021,02:19:30,CNTSDI,37,Samples,G
12/02/2021,02:19:30,CNT,37,Samples,G
12/02/2021,02:19:30,OUTSDI,0,Samples,G
12/02/2021,02:19:30,OUT,0,Samples,G
12/02/2021,02:25:30,AVGSDI,2.448,m,G
12/02/2021,02:25:30,AVG,2.446,,G
12/02/2021,02:25:30,STDSDI,0.003,m,G
12/02/2021,02:25:30,STD,0.003,,G
12/02/2021,02:25:30,CNTSDI,37,Samples,G
12/02/2021,02:25:30,CNT,37,Samples,G
12/02/2021,02:25:30,OUTSDI,0,Samples,G
12/02/2021,02:25:30,OUT,0,Samples,G
12/02/2021,02:31:30,AVGSDI,2.440,m,G
12/02/2021,02:31:30,AVG,2.438,,G
12/02/2021,02:31:30,STDSDI,0.002,m,G
12/02/2021,02:31:30,STD,0.002,,G
12/02/2021,02:31:30,CNTSDI,37,Samples,G
12/02/2021,02:31:30,CNT,37,Samples,G
12/02/2021,02:31:30,OUTSDI,0,Samples,G
12/02/2021,02:31:30,OUT,0,Samples,G
12/02/2021,02:37:30,AVGSDI,2.434,m,G
12/02/2021,02:37:30,AVG,2.433,,G
12/02/2021,02:37:30,STDSDI,0.001,m,G
12/02/2021,02:37:30,STD,0.001,,G
12/02/2021,02:37:30,CNTSDI,37,Samples,G
12/02/2021,02:37:30,CNT,37,Samples,G
12/02/2021,02:37:30,OUTSDI,0,Samples,G
12/02/2021,02:37:30,OUT,0,Samples,G
12/02/2021,02:43:30,AVGSDI,2.428,m,G
12/02/2021,02:43:30,AVG,2.426,,G
12/02/2021,02:43:30,STDSDI,0.003,m,G
12/02/2021,02:43:30,STD,0.003,,G
12/02/2021,02:43:30,CNTSDI,37,Samples,G
12/02/2021,02:43:30,CNT,37,Samples,G
12/02/2021,02:43:30,OUTSDI,0,Samples,G
12/02/2021,02:43:30,OUT,0,Samples,G
12/02/2021,02:49:30,AVG,2.413,,G
12/02/2021,02:49:30,AVGSDI,2.414,m,G
12/02/2021,02:49:30,STD,0.003,,G
12/02/2021,02:49:30,STDSDI,0.003,m,G
12/02/2021,02:49:30,CNT,37,Samples,G
12/02/2021,02:49:30,CNTSDI,37,Samples,G
12/02/2021,02:49:30,OUT,0,Samples,G
12/02/2021,02:49:30,OUTSDI,0,Samples,G
12/02/2021,02:55:30,AVG,2.398,,G
12/02/2021,02:55:30,AVGSDI,2.399,m,G
12/02/2021,02:55:30,STD,0.002,,G
12/02/2021,02:55:30,STDSDI,0.002,m,G
12/02/2021,02:55:30,CNT,37,Samples,G
12/02/2021,02:55:30,CNTSDI,37,Samples,G
12/02/2021,02:55:30,OUT,0,Samples,G
12/02/2021,02:55:30,OUTSDI,0,Samples,G
12/02/2021,03:01:30,AVG,2.384,,G
12/02/2021,03:01:30,AVGSDI,2.386,m,G
12/02/2021,03:01:30,STD,0.002,,G
12/02/2021,03:01:30,STDSDI,0.002,m,G
12/02/2021,03:01:30,CNT,37,Samples,G
12/02/2021,03:01:30,CNTSDI,37,Samples,G
12/02/2021,03:01:30,OUT,0,Samples,G
12/02/2021,03:01:30,OUTSDI,0,Samples,G
12/02/2021,03:07:30,AVG,2.377,,G
12/02/2021,03:07:30,AVGSDI,2.379,m,G
12/02/2021,03:07:30,STD,0.002,,G
12/02/2021,03:07:30,STDSDI,0.002,m,G
12/02/2021,03:07:30,CNT,37,Samples,G
12/02/2021,03:07:30,CNTSDI,37,Samples,G
12/02/2021,03:07:30,OUT,0,Samples,G
12/02/2021,03:07:30,OUTSDI,0,Samples,G
12/02/2021,03:13:30,AVGSDI,2.373,m,G
12/02/2021,03:13:30,AVG,2.371,,G
12/02/2021,03:13:30,STDSDI,0.002,m,G
12/02/2021,03:13:30,STD,0.003,,G
12/02/2021,03:13:30,CNTSDI,37,Samples,G
12/02/2021,03:13:30,CNT,37,Samples,G
12/02/2021,03:13:30,OUTSDI,0,Samples,G
12/02/2021,03:13:30,OUT,0,Samples,G
12/02/2021,03:19:30,AVGSDI,2.368,m,G
12/02/2021,03:19:30,AVG,2.366,,G
12/02/2021,03:19:30,STDSDI,0.002,m,G
12/02/2021,03:19:30,STD,0.002,,G
12/02/2021,03:19:30,CNTSDI,37,Samples,G
12/02/2021,03:19:30,CNT,37,Samples,G
12/02/2021,03:19:30,OUTSDI,0,Samples,G
12/02/2021,03:19:30,OUT,0,Samples,G
12/02/2021,03:25:30,AVGSDI,2.363,m,G
12/02/2021,03:25:30,AVG,2.362,,G
12/02/2021,03:25:30,STDSDI,0.002,m,G
12/02/2021,03:25:30,STD,0.002,,G
12/02/2021,03:25:30,CNTSDI,37,Samples,G
12/02/2021,03:25:30,CNT,37,Samples,G
12/02/2021,03:25:30,OUTSDI,0,Samples,G
12/02/2021,03:25:30,OUT,0,Samples,G
12/02/2021,03:31:30,AVG,2.350,,G
12/02/2021,03:31:30,AVGSDI,2.351,m,G
12/02/2021,03:31:30,STD,0.002,,G
12/02/2021,03:31:30,STDSDI,0.002,m,G
12/02/2021,03:31:30,CNT,37,Samples,G
12/02/2021,03:31:30,CNTSDI,37,Samples,G
12/02/2021,03:31:30,OUT,0,Samples,G
12/02/2021,03:31:30,OUTSDI,0,Samples,G
12/02/2021,03:37:30,AVG,2.343,,G
12/02/2021,03:37:30,AVGSDI,2.345,m,G
12/02/2021,03:37:30,STD,0.002,,G
12/02/2021,03:37:30,STDSDI,0.002,m,G
12/02/2021,03:37:30,CNT,37,Samples,G
12/02/2021,03:37:30,CNTSDI,37,Samples,G
12/02/2021,03:37:30,OUT,0,Samples,G
12/02/2021,03:37:30,OUTSDI,1,Samples,G
12/02/2021,03:43:30,AVG,2.329,,G
12/02/2021,03:43:30,AVGSDI,2.330,m,G
12/02/2021,03:43:30,STD,0.003,,G
12/02/2021,03:43:30,STDSDI,0.003,m,G
12/02/2021,03:43:30,CNT,37,Samples,G
12/02/2021,03:43:30,CNTSDI,37,Samples,G
12/02/2021,03:43:30,OUT,0,Samples,G
12/02/2021,03:43:30,OUTSDI,0,Samples,G
12/02/2021,03:49:30,AVG,2.316,,G
12/02/2021,03:49:30,AVGSDI,2.317,m,G
12/02/2021,03:49:30,STD,0.003,,G
12/02/2021,03:49:30,STDSDI,0.003,m,G
12/02/2021,03:49:30,CNT,37,Samples,G
12/02/2021,03:49:30,CNTSDI,37,Samples,G
12/02/2021,03:49:30,OUT,0,Samples,G
12/02/2021,03:49:30,OUTSDI,0,Samples,G
12/02/2021,03:55:30,AVG,2.303,,G
12/02/2021,03:55:30,AVGSDI,2.305,m,G
12/02/2021,03:55:30,STD,0.002,,G
12/02/2021,03:55:30,STDSDI,0.002,m,G
12/02/2021,03:55:30,CNT,37,Samples,G
12/02/2021,03:55:30,CNTSDI,37,Samples,G
12/02/2021,03:55:30,OUT,0,Samples,G
12/02/2021,03:55:30,OUTSDI,0,Samples,G
12/02/2021,04:01:30,AVG,2.300,,G
12/02/2021,04:01:30,AVGSDI,2.301,m,G
12/02/2021,04:01:30,STD,0.004,,G
12/02/2021,04:01:30,STDSDI,0.002,m,G
12/02/2021,04:01:30,CNT,37,Samples,G
12/02/2021,04:01:30,CNTSDI,37,Samples,G
12/02/2021,04:01:30,OUT,0,Samples,G
12/02/2021,04:01:30,OUTSDI,1,Samples,G
12/02/2021,04:07:30,AVG,2.299,,G
12/02/2021,04:07:30,AVGSDI,2.300,m,G
12/02/2021,04:07:30,STD,0.002,,G
12/02/2021,04:07:30,STDSDI,0.001,m,G
12/02/2021,04:07:30,CNT,37,Samples,G
12/02/2021,04:07:30,CNTSDI,37,Samples,G
12/02/2021,04:07:30,OUT,0,Samples,G
12/02/2021,04:07:30,OUTSDI,0,Samples,G
12/02/2021,04:13:30,AVG,2.295,,G
12/02/2021,04:13:30,AVGSDI,2.296,m,G
12/02/2021,04:13:30,STD,0.002,,G
12/02/2021,04:13:30,STDSDI,0.002,m,G
12/02/2021,04:13:30,CNT,37,Samples,G
12/02/2021,04:13:30,CNTSDI,37,Samples,G
12/02/2021,04:13:30,OUT,0,Samples,G
12/02/2021,04:13:30,OUTSDI,0,Samples,G
12/02/2021,04:19:30,AVG,2.289,,G
12/02/2021,04:19:30,AVGSDI,2.290,m,G
12/02/2021,04:19:30,STD,0.002,,G
12/02/2021,04:19:30,STDSDI,0.002,m,G
12/02/2021,04:19:30,CNT,37,Samples,G
12/02/2021,04:19:30,CNTSDI,37,Samples,G
12/02/2021,04:19:30,OUT,0,Samples,G
12/02/2021,04:19:30,OUTSDI,0,Samples,G
12/02/2021,04:25:30,AVG,2.284,,G
12/02/2021,04:25:30,AVGSDI,2.285,m,G
